STORE_NBR,NCPDP_PROVIDER_ID,DISTRICT_NBR,REGION_NBR,OPERATION_NBR,STORE_TYPE,STORE_TYPE_DESC,RETAIL_CLINIC_IND,ADDRESS_LINE_1,ADDRESS_LINE_2,CITY,STATE_ABBV,ZIP_CODE_5,COUNTY,OPEN_24_HOURS,LATITUDE,LONGITUDE
6644,4424204,111,27,4,1,Regular,Y,4625 SUMMER AVE,N/A,MEMPHIS,TN,38122,SHELBY,Y,35.14834097,-89.90691453
6645,314334,45,5,1,1,Regular,N,5525 E RIVER RD,N/A,TUCSON,AZ,85750,PIMA,N,32.27385536,-110.8738968
6648,592712,193,17,1,1,Regular,N,18430 SHERMAN WAY,N/A,RESEDA,CA,91335,LOS ANGELES,N,34.20038929,-118.5343387
6649,4521375,235,24,2,1,Regular,N,6911 RANCH ROAD 620 N,N/A,AUSTIN,TX,78732,TRAVIS,N,30.40238463,-97.8537993
6650,3300530,263,16,3,1,Regular,N,201 PLAZA RD,N/A,KINGSTON,NY,12401,ULSTER,Y,41.936652,-74.018593
6653,3645441,113,13,3,1,Regular,N,3105 GLENDALE MILFORD RD,N/A,CINCINNATI,OH,45241,HAMILTON,N,39.25341154,-84.42234155
6654,719306,208,16,3,1,Regular,N,149 DEMING ST,N/A,MANCHESTER,CT,6042,HARTFORD,N,41.813299,-72.525299
6655,576542,126,11,1,1,Regular,N,1160 BROADWAY,N/A,BURLINGAME,CA,94010,SAN MATEO,N,37.58679114,-122.3643927
6656,5624033,254,17,1,1,Regular,N,3222 UNIVERSITY AVE,N/A,SAN DIEGO,CA,92104,SAN DIEGO,Y,32.748817,-117.124884
6658,568711,231,22,1,1,Regular,N,6325 FAIR OAKS BLVD,N/A,CARMICHAEL,CA,95608,SACRAMENTO,N,38.61597489,-121.3291944
6659,3670204,277,13,3,1,Regular,N,4071 LEE RD,N/A,CLEVELAND,OH,44128,CUYAHOGA,N,41.44911147,-81.56431653
6660,4522276,152,24,2,1,Regular,N,5742 E MOCKINGBIRD LN,N/A,DALLAS,TX,75206,DALLAS,Y,32.836699,-96.768099
6661,4520878,171,24,2,1,Regular,N,4600 KELL BLVD,N/A,WICHITA FALLS,TX,76310,WICHITA,N,33.873699,-98.560699
6663,4526111,171,24,2,1,Regular,N,4201 E RENNER RD,N/A,RICHARDSON,TX,75082,COLLIN,N,33.002546,-96.643211
6664,3814832,239,2,1,1,Regular,N,1840 PORTLAND RD,N/A,NEWBERG,OR,97132,YAMHILL,N,45.30100322,-122.9615617
6666,326442,115,5,1,1,Regular,N,2880 N CENTRE CT,N/A,PRESCOTT VALLEY,AZ,86314,YAVAPAI,Y,34.58426974,-112.3398313
6668,4552192,20,1,2,1,Regular,N,9450 HAMMERLY BLVD,N/A,HOUSTON,TX,77080,HARRIS,N,29.81036468,-95.52399234
6669,4695271,217,22,1,1,Regular,N,10429 S REDWOOD RD,N/A,SOUTH JORDAN,UT,84095,SALT LAKE,N,40.56181244,-111.9375836
6672,1931953,110,19,2,1,Regular,N,909 DAVID DR,N/A,METAIRIE,LA,70003,JEFFERSON,N,29.98392549,-90.21273958
6673,1535876,123,25,4,1,Regular,N,6202 W JEFFERSON BLVD,N/A,FORT WAYNE,IN,46804,ALLEN,Y,41.05895,-85.220241
6674,1002055,198,3,2,1,Regular,Y,8706 W HILLSBOROUGH AVE,N/A,TAMPA,FL,33615,HILLSBOROUGH,Y,27.99613723,-82.58218777
6675,3670064,305,29,3,1,Regular,N,2560 BELMONT AVE,N/A,YOUNGSTOWN,OH,44505,MAHONING,N,41.133299,-80.665899
6676,4435346,35,27,4,1,Regular,Y,400 SAM RIDLEY PKWY W,N/A,SMYRNA,TN,37167,RUTHERFORD,N,35.98691082,-86.55002637
6677,1621057,50,21,4,1,Regular,N,4900 MILLS CIVIC PKWY,N/A,WEST DES MOINES,IA,50265,POLK,N,41.55854932,-93.76999412
6678,1616575,50,21,4,1,Regular,N,1999 GRAND AVE,N/A,WEST DES MOINES,IA,50265,POLK,N,41.571449,-93.731928
6680,581517,219,17,1,1,Regular,N,9031 ROSECRANS AVE,N/A,BELLFLOWER,CA,90706,LOS ANGELES,Y,33.904099,-118.141499
6682,3670468,113,13,3,1,Regular,N,8614 PRINCETON GLENDALE RD,N/A,WEST CHESTER,OH,45069,BUTLER,N,39.340999,-84.460899
6683,588814,210,22,1,1,Regular,N,5328 W CYPRESS AVE,N/A,VISALIA,CA,93277,TULARE,N,36.32494524,-119.3504515
6685,588864,274,17,1,1,Regular,N,1634 E HIGHLAND AVE,N/A,SAN BERNARDINO,CA,92404,SAN BERNARDINO,Y,34.136349,-117.25171
6686,4223549,207,23,3,1,Regular,N,300 S KINGS HWY,N/A,MYRTLE BEACH,SC,29577,HORRY,N,33.684399,-78.892599
6687,4224008,207,23,3,1,Regular,N,4300 HIGHWAY 17 S,N/A,NORTH MYRTLE BEACH,SC,29582,HORRY,N,33.80135542,-78.73224949
6688,3439470,245,23,3,1,Regular,N,542 RIVER HWY,N/A,MOORESVILLE,NC,28117,IREDELL,Y,35.5956611,-80.86813414
6690,3441576,285,15,3,1,Regular,N,3634 REYNOLDA RD,N/A,WINSTON SALEM,NC,27106,FORSYTH,N,36.15542842,-80.31559643
6691,1523124,8,10,4,1,Regular,N,2401 RIDGE RD,N/A,HIGHLAND,IN,46322,LAKE,N,41.556699,-87.470099
6692,327797,205,5,1,1,Regular,Y,4766 E QUEEN CREEK RD,N/A,GILBERT,AZ,85297,MARICOPA,Y,33.26700863,-111.6868394
6693,4435803,267,27,4,1,Regular,N,3389 MEMORIAL BLVD,N/A,MURFREESBORO,TN,37129,RUTHERFORD,N,35.910199,-86.384199
6694,4520828,238,24,2,1,Regular,N,2161 E 42ND ST,N/A,ODESSA,TX,79762,ECTOR,Y,31.889099,-102.353599
6695,4522529,18,1,2,1,Regular,N,3328 SHERWOOD WAY,N/A,SAN ANGELO,TX,76901,TOM GREEN,N,31.445326,-100.481202
6697,315336,157,5,1,1,Regular,N,7606 S 7TH ST,N/A,PHOENIX,AZ,85042,MARICOPA,N,33.37709868,-112.0653414
6698,4836865,169,15,3,1,Regular,N,6851 TEMIE LEE PKWY,N/A,MIDLOTHIAN,VA,23112,CHESTERFIELD,Y,37.403499,-77.664499
6699,1151074,249,18,2,1,Regular,N,1090 PEACHTREE INDUSTRIAL BLVD,N/A,SUWANEE,GA,30024,GWINNETT,N,34.04828862,-84.09203593
6700,587797,193,17,1,1,Regular,N,5224 COLDWATER CANYON AVE,N/A,VAN NUYS,CA,91401,LOS ANGELES,Y,34.16547813,-118.4134453
6702,4510613,242,1,2,1,Regular,N,3403 MANGUM RD,N/A,HOUSTON,TX,77092,HARRIS,N,29.819984,-95.459891
6703,1463722,206,10,4,1,Regular,Y,16750 W 159TH ST,N/A,LOCKPORT,IL,60441,WILL,N,41.59818733,-88.02583528
6704,1064031,243,28,2,1,Regular,N,175 MALABAR RD NW,N/A,PALM BAY,FL,32907,BREVARD,N,27.99957016,-80.67442557
6706,5616884,231,22,1,1,Regular,N,7155 24TH ST,N/A,SACRAMENTO,CA,95822,SACRAMENTO,N,38.49630669,-121.4821029
6707,1718153,233,14,1,1,Regular,N,458 N BALTIMORE AVE,N/A,DERBY,KS,67037,SEDGWICK,N,37.54736468,-97.26958182
6708,2364305,160,7,3,1,Regular,N,15516 GRAND RIVER AVE,N/A,DETROIT,MI,48227,WAYNE,N,42.39350039,-83.19905521
6711,2635146,118,20,4,1,Regular,N,7422 HIGHWAY N,N/A,O FALLON,MO,63368,SAINT CHARLES,N,38.764799,-90.743399
6714,2417699,315,21,4,1,Regular,N,2860 COON RAPIDS BLVD NW,N/A,COON RAPIDS,MN,55433,ANOKA,N,45.171099,-93.339899
6715,4582917,238,24,2,1,Regular,N,1305 W UNIVERSITY BLVD,N/A,ODESSA,TX,79764,ECTOR,Y,31.864469,-102.396569
6718,565171,210,22,1,1,Regular,N,2730 SHAFFER RD,N/A,ATWATER,CA,95301,MERCED,N,37.3609854,-120.5946793
6720,4929800,143,2,1,1,Regular,N,16824 HIGHWAY 99,N/A,LYNNWOOD,WA,98037,SNOHOMISH,N,47.84578973,-122.2960986
6722,542387,153,11,1,1,Regular,N,4610 SONOMA HWY,N/A,SANTA ROSA,CA,95409,SONOMA,Y,38.458799,-122.673399
6723,1094820,109,28,2,1,Regular,N,890 N US HIGHWAY 441,N/A,LADY LAKE,FL,32159,LAKE,N,28.933899,-81.937599
6726,580438,213,17,1,1,Regular,N,1720 W LA PALMA AVE,N/A,ANAHEIM,CA,92801,ORANGE,N,33.84676622,-117.9412044
6727,1442588,3,10,4,1,Regular,N,4720 N MARINE DR,N/A,CHICAGO,IL,60640,COOK,N,41.96789996,-87.64985656
6729,326670,12,5,1,1,Regular,N,10929 E DYNAMITE BLVD,N/A,SCOTTSDALE,AZ,85262,MARICOPA,N,33.74232398,-111.8449973
6730,2424935,40,21,4,1,Regular,N,1511 HIGHWAY 7,N/A,HOPKINS,MN,55305,HENNEPIN,N,44.933499,-93.420099
6731,617831,234,26,1,1,Regular,N,4305 E PLATTE AVE,N/A,COLORADO SPRINGS,CO,80915,EL PASO,N,38.83899474,-104.7474247
6732,1098741,52,3,2,1,Regular,Y,2102 W BAKER ST,N/A,PLANT CITY,FL,33563,HILLSBOROUGH,Y,28.01949755,-82.14469277
6733,1536068,59,10,4,1,Regular,N,3500 CENTRAL AVE,N/A,LAKE STATION,IN,46405,LAKE,N,41.57504531,-87.24083448
6734,4521488,101,24,2,1,Regular,N,3921 W PARMER LN,N/A,AUSTIN,TX,78727,TRAVIS,N,30.42455764,-97.71456226
6735,2424517,315,21,4,1,Regular,N,3700 SILVER LAKE RD NE,N/A,SAINT ANTHONY,MN,55421,RAMSEY,N,45.036299,-93.218799
6736,314233,255,5,1,1,Regular,N,4410 W Cactus Road,N/A,phoenix,AZ,85304,MARICOPA,N,33.59673148,-112.1533909
6737,1054181,124,6,2,1,Regular,N,5485 W ATLANTIC BLVD,N/A,MARGATE,FL,33063,BROWARD,N,26.23572481,-80.20140037
6738,4435322,127,27,4,1,Regular,N,2109 JACKSBORO PIKE,N/A,LA FOLLETTE,TN,37766,CAMPBELL,N,36.34996908,-84.15663188
6739,2229549,128,8,3,1,Regular,N,54 PLAIN ST,N/A,LOWELL,MA,1851,MIDDLESEX,Y,42.62638417,-71.32230813
6740,4836702,226,15,3,1,Regular,N,1101 NIMMO PKWY,N/A,VIRGINIA BEACH,VA,23456,VIRGINIA BEACH CITY,Y,36.76068706,-76.006044
6741,3192200,240,29,3,1,Regular,N,180 BRIDGETON PIKE,N/A,MANTUA,NJ,8051,GLOUCESTER,N,39.792699,-75.174699
6742,3440598,245,23,3,1,Regular,N,2500 E FRANKLIN BLVD,N/A,GASTONIA,NC,28056,GASTON,Y,35.26140327,-81.13282992
6744,1093979,186,28,2,1,Regular,N,2675 BLANDING BLVD,N/A,MIDDLEBURG,FL,32068,CLAY,N,30.06198792,-81.8744157
6746,1430874,246,4,4,1,Regular,Y,151 NORTHWEST HWY,N/A,CRYSTAL LAKE,IL,60014,MCHENRY,Y,42.226133,-88.325418
6748,3192438,252,29,3,1,Regular,N,401 RAHWAY AVE,N/A,ELIZABETH,NJ,7202,UNION,N,40.658199,-74.226199
6750,4521387,10,1,2,1,Regular,N,18535 CHAMPION FOREST DR,N/A,SPRING,TX,77379,HARRIS,N,30.03244258,-95.55529896
6751,1067429,52,3,2,1,Regular,N,514 E WINDHORST RD,N/A,BRANDON,FL,33510,HILLSBOROUGH,N,27.95992493,-82.27794216
6752,1099337,198,3,2,1,Regular,N,1841 LITTLE RD,N/A,TRINITY,FL,34655,PASCO,N,28.18629283,-82.66716307
6753,4547165,104,5,1,1,Regular,N,8045 N LOOP DR,N/A,EL PASO,TX,79915,EL PASO,N,31.728799,-106.347399
6754,2520890,111,27,4,1,Regular,N,4028 GOODMAN RD W,N/A,HORN LAKE,MS,38637,DESOTO,N,34.96355488,-90.06131155
6755,2600244,136,20,4,1,Regular,Y,3920 HAMPTON AVE,N/A,SAINT LOUIS,MO,63109,SAINT LOUIS CITY,Y,38.59374787,-90.29360436
6756,572518,313,17,1,1,Regular,N,4306 MING AVE,N/A,BAKERSFIELD,CA,93309,KERN,N,35.34036723,-119.0507288
6757,719558,263,16,3,1,Regular,N,1333 E PUTNAM AVE,N/A,RIVERSIDE,CT,6878,FAIRFIELD,Y,41.04365819,-73.57433986
6758,4520347,215,24,2,1,Regular,N,2420 W ARKANSAS LN,N/A,ARLINGTON,TX,76013,TARRANT,N,32.706399,-97.148799
6759,4529129,251,24,2,1,Regular,N,4001 FM 2181,N/A,CORINTH,TX,76210,DENTON,N,33.13056323,-97.04683393
6760,1403207,102,4,4,1,Regular,N,1000 N ROSELLE RD,N/A,HOFFMAN ESTATES,IL,60169,COOK,Y,42.045499,-88.080199
6761,1535941,123,25,4,1,Regular,N,3736 S SCATTERFIELD RD,N/A,ANDERSON,IN,46013,MADISON,N,40.07707604,-85.65206861
6762,1449102,8,10,4,1,Regular,N,11833 S WESTERN AVE,N/A,CHICAGO,IL,60643,COOK,N,41.67783092,-87.68031916
6764,1480893,292,4,4,1,Regular,N,2155 RANDALL RD,N/A,CARPENTERSVILLE,IL,60110,KANE,N,42.11846706,-88.33400287
6765,421482,36,27,4,1,Regular,N,108 E HIGHLAND DR,N/A,JONESBORO,AR,72401,CRAIGHEAD,Y,35.82176188,-90.7050981
6766,313635,45,5,1,1,Regular,N,1880 E IRVINGTON RD,N/A,TUCSON,AZ,85714,PIMA,Y,32.1627092,-110.9440033
6767,2238699,287,8,3,1,Regular,N,625 MASSACHUSETTS AVE,N/A,CAMBRIDGE,MA,2139,MIDDLESEX,N,42.36549726,-71.10344683
6769,4424242,111,27,4,1,Regular,N,8035 E SHELBY DR,N/A,MEMPHIS,TN,38125,SHELBY,N,35.01993698,-89.7953156
6770,2521006,253,18,2,1,Regular,N,220 HIGHWAY 12 W,N/A,STARKVILLE,MS,39759,OKTIBBEHA,N,33.453999,-88.821699
6771,2520915,195,18,2,1,Regular,N,817 W MAIN ST,N/A,TUPELO,MS,38801,LEE,Y,34.25692428,-88.7162416
6772,1096052,124,6,2,1,Regular,N,4351 W SAMPLE RD,N/A,COCONUT CREEK,FL,33073,BROWARD,N,26.274375,-80.183279
6775,1095997,119,3,2,1,Regular,N,15295 COLLIER BLVD,N/A,NAPLES,FL,34119,COLLIER,Y,26.2726704,-81.69016283
6776,1099426,119,3,2,1,Regular,N,950 IMMOKALEE RD,N/A,NAPLES,FL,34110,COLLIER,N,26.27169204,-81.80059175
6777,4435310,267,27,4,1,Regular,N,8714 E BRAINERD RD,N/A,CHATTANOOGA,TN,37421,HAMILTON,N,34.999999,-85.131899
6778,1536145,135,25,4,1,Regular,Y,6191 N KEYSTONE AVE,N/A,INDIANAPOLIS,IN,46220,MARION,Y,39.86807096,-86.12149792
6779,2126476,276,15,3,1,Regular,N,9616 HARFORD RD,N/A,BALTIMORE,MD,21234,BALTIMORE,Y,39.394599,-76.523599
6780,1150301,225,18,2,1,Regular,N,2495 PIO NONO AVE,N/A,MACON,GA,31206,BIBB,N,32.81554275,-83.66348788
6782,4524244,10,1,2,1,Regular,N,19215 INTERSTATE 45 S,N/A,CONROE,TX,77385,MONTGOMERY,N,30.176437,-95.45062
6783,4527682,11,1,2,1,Regular,N,17330 W GRAND PKWY S,N/A,SUGAR LAND,TX,77479,FORT BEND,Y,29.565487,-95.686589
6784,327610,205,5,1,1,Regular,N,2024 W MAIN ST,N/A,MESA,AZ,85201,MARICOPA,N,33.41531019,-111.8752654
6785,618427,41,26,1,1,Regular,N,835 E 17TH AVE,N/A,LONGMONT,CO,80504,BOULDER,N,40.18820286,-105.07559
6786,1096141,100,3,2,1,Regular,N,7751 49TH ST N,N/A,PINELLAS PARK,FL,33781,PINELLAS,N,27.84257348,-82.69955341
6787,3670886,113,13,3,1,Regular,N,3084 W GALBRAITH RD,N/A,CINCINNATI,OH,45239,HAMILTON,N,39.220502,-84.585624
6788,4435598,201,27,4,1,Regular,N,1959 W ANDREW JOHNSON HWY,N/A,MORRISTOWN,TN,37814,HAMBLEN,Y,36.20622651,-83.31918977
6789,2613354,136,20,4,1,Regular,N,701 GRAVOIS BLUFFS BLVD,N/A,FENTON,MO,63026,SAINT LOUIS,N,38.50799418,-90.44472641
6790,4836891,226,15,3,1,Regular,N,3376 VIRGINIA BEACH BLVD,N/A,VIRGINIA BEACH,VA,23452,VIRGINIA BEACH CITY,Y,36.8422028,-76.08988807
6795,1474939,102,4,4,1,Regular,Y,3351 W MAIN ST,N/A,ST CHARLES,IL,60175,KANE,N,41.91767214,-88.35883204
6796,1475183,292,4,4,1,Regular,N,290 RANDALL RD,N/A,SOUTH ELGIN,IL,60177,KANE,N,41.98943418,-88.34172471
6797,1094921,243,28,2,1,Regular,N,3799 MURRELL RD,N/A,ROCKLEDGE,FL,32955,BREVARD,N,28.29591856,-80.72150181
6798,1097701,33,28,2,1,Regular,N,1829 RIDGEWOOD AVE,N/A,HOLLY HILL,FL,32117,VOLUSIA,N,29.2620022,-81.04970206
6800,130841,316,18,2,1,Regular,N,703 S MEMORIAL DR,N/A,PRATTVILLE,AL,36067,AUTAUGA,Y,32.46001806,-86.4498291
6801,2634396,118,20,4,1,Regular,N,1780 ZUMBEHL RD,N/A,SAINT CHARLES,MO,63303,SAINT CHARLES,N,38.77649611,-90.52727845
6802,2816568,46,21,4,1,Regular,N,15525 SPAULDING PLZ,N/A,OMAHA,NE,68116,DOUGLAS,N,41.29306826,-96.15759153
6803,1051402,100,3,2,1,Regular,N,103 INDIAN ROCKS RD S,N/A,BELLEAIR BLUFFS,FL,33770,PINELLAS,N,27.91595503,-82.81729234
6804,1064598,100,3,2,1,Regular,N,5767 38TH AVE N,N/A,ST PETERSBURG,FL,33710,PINELLAS,Y,27.80678875,-82.71110046
6805,2240012,287,8,3,1,Regular,N,130 BOWDOIN ST,N/A,DORCHESTER,MA,2122,SUFFOLK,N,42.30383006,-71.07138045
6806,326884,115,5,1,1,Regular,N,17088 W BELL RD,N/A,SURPRISE,AZ,85374,MARICOPA,N,33.63944354,-112.4260907
6807,5600033,231,22,1,1,Regular,N,5020 MADISON AVE,N/A,SACRAMENTO,CA,95841,SACRAMENTO,N,38.66042994,-121.3484744
6809,1149079,178,18,2,1,Regular,N,3033 JOHNSON FERRY RD,N/A,MARIETTA,GA,30062,COBB,N,34.023715,-84.426524
6811,1095098,284,3,2,1,Regular,N,2350 S FERDON BLVD,N/A,CRESTVIEW,FL,32536,OKALOOSA,N,30.73685896,-86.56593292
6812,3440827,247,23,3,1,Regular,N,3701 HIGH POINT RD,N/A,GREENSBORO,NC,27407,GUILFORD,N,36.039267,-79.850332
6813,3439595,247,23,3,1,Regular,N,4701 W MARKET ST,N/A,GREENSBORO,NC,27407,GUILFORD,Y,36.06913489,-79.86888415
6814,4930928,189,2,1,1,Regular,N,10302 SUNRISE BLVD E,N/A,PUYALLUP,WA,98374,PIERCE,N,47.09767711,-122.2925572
6819,1481249,4,4,4,1,Regular,N,12700 ROCKLAND RD,N/A,LAKE BLUFF,IL,60044,LAKE,N,42.28019266,-87.88012335
6820,1429871,203,10,4,1,Regular,N,713 E OGDEN AVE,N/A,NAPERVILLE,IL,60563,DUPAGE,N,41.78709713,-88.13581203
6821,4521589,11,1,2,1,Regular,N,11675 W AIRPORT BLVD,N/A,MEADOWS PLACE,TX,77477,FORT BEND,N,29.64735,-95.581546
6822,4521503,101,24,2,1,Regular,N,2322 TEXAS AVE S,N/A,COLLEGE STATION,TX,77840,BRAZOS,N,30.60926801,-96.31234195
6823,3338197,291,16,3,1,Regular,N,1968 GRAND AVE,N/A,BALDWIN,NY,11510,NASSAU,N,40.662599,-73.608499
6826,619215,204,26,1,1,Regular,N,6390 McIntyre  Pkwy,N/A,Arvada,CO,80403,JEFFERSON,N,39.81166595,-105.1692647
6827,617932,204,26,1,1,Regular,Y,1505 S FEDERAL BLVD,N/A,DENVER,CO,80219,DENVER,N,39.68906141,-105.025598
6828,1098133,52,3,2,1,Regular,N,13323 BOYETTE RD,N/A,RIVERVIEW,FL,33569,HILLSBOROUGH,N,27.85324529,-82.26989922
6829,4529624,171,24,2,1,Regular,N,1819 E BETHANY DR,N/A,ALLEN,TX,75002,COLLIN,N,33.08619917,-96.62077038
6830,2363478,174,7,3,1,Regular,N,502 S BALLENGER HWY,N/A,FLINT,MI,48532,GENESEE,Y,43.01260498,-83.73498638
6831,3814680,176,2,1,1,Regular,N,7010 NE CORNELL RD,N/A,HILLSBORO,OR,97124,WASHINGTON,N,45.53496067,-122.9069171
6832,1043900,22,6,2,1,Regular,N,5800 SE FEDERAL HWY,N/A,STUART,FL,34997,MARTIN,Y,27.133491,-80.207019
6834,3723310,270,14,1,1,Regular,N,4400 NW 23RD ST,N/A,OKLAHOMA CITY,OK,73107,OKLAHOMA,N,35.49281962,-97.59995331
6837,3980821,172,29,3,1,Regular,N,699 W GERMANTOWN PIKE,N/A,NORRISTOWN,PA,19403,MONTGOMERY,N,40.152137,-75.3474
6839,3723346,228,14,1,1,Regular,N,11118 S MEMORIAL DR,N/A,BIXBY,OK,74008,TULSA,N,36.00229187,-95.88737058
6843,131110,316,18,2,1,Regular,N,2281 E SOUTH BLVD,N/A,MONTGOMERY,AL,36116,MONTGOMERY,N,32.32771155,-86.26571145
6844,617588,41,26,1,1,Regular,N,4502 S COLLEGE AVE,N/A,FORT COLLINS,CO,80525,LARIMER,N,40.52457012,-105.0763966
6849,1930468,177,19,2,1,Regular,N,2050 FLORIDA ST,N/A,MANDEVILLE,LA,70448,SAINT TAMMANY,N,30.363199,-90.061999
6850,2239487,154,8,3,1,Regular,N,1103 KEMPTON ST,N/A,NEW BEDFORD,MA,2740,BRISTOL,Y,41.63689921,-70.95518025
6852,3815062,176,2,1,1,Regular,N,19975 SW TUALATIN VALLEY HWY,N/A,ALOHA,OR,97006,WASHINGTON,N,45.49593943,-122.8821798
6853,4426664,179,27,4,1,Regular,N,2421 LEBANON PIKE,N/A,NASHVILLE,TN,37214,DAVIDSON,N,36.1688978,-86.68031048
6854,5613662,193,17,1,1,Regular,N,2222 COLORADO BLVD,N/A,LOS ANGELES,CA,90041,LOS ANGELES,N,34.138536,-118.215287
6855,4522214,11,1,2,1,Regular,N,11525 S HIGHWAY 6,N/A,SUGAR LAND,TX,77498,FORT BEND,N,29.650099,-95.650599
6856,583080,254,17,1,1,Regular,N,100 N IMPERIAL AVE,N/A,EL CENTRO,CA,92243,IMPERIAL,N,32.793257,-115.570426
6857,4519584,31,1,2,1,Regular,N,950 STUDEMONT ST,N/A,HOUSTON,TX,77007,HARRIS,Y,29.768749,-95.391669
6858,4435651,111,27,4,1,Regular,N,5900 KNIGHT ARNOLD RD,N/A,MEMPHIS,TN,38115,SHELBY,N,35.06117666,-89.86663607
6860,1005380,52,3,2,1,Regular,N,3405 LITHIA PINECREST RD,N/A,VALRICO,FL,33596,HILLSBOROUGH,N,27.89326355,-82.24279191
6861,4568830,101,24,2,1,Regular,N,9307 N LAMAR BLVD,N/A,AUSTIN,TX,78753,TRAVIS,Y,30.362889,-97.696679
6862,3144778,108,29,3,1,Regular,N,637 HOBOKEN RD,N/A,CARLSTADT,NJ,7072,BERGEN,Y,40.840799,-74.101099
6863,1307289,236,2,1,1,Regular,N,335 W APPLEWAY AVE,N/A,COEUR D ALENE,ID,83814,KOOTENAI,Y,47.701239,-116.790229
6864,4529636,10,1,2,1,Regular,N,6707 FM 1488 RD,N/A,MAGNOLIA,TX,77354,MONTGOMERY,N,30.220326,-95.568806
6865,4577423,10,1,2,1,Regular,N,12097 VETERANS MEMORIAL DR,N/A,HOUSTON,TX,77067,HARRIS,N,29.96031446,-95.47816059
6866,1476983,246,4,4,1,Regular,N,1378 MINER ST,N/A,DES PLAINES,IL,60016,COOK,N,42.04288108,-87.88999593
6868,1525356,123,25,4,1,Regular,N,330 W STATE BLVD,N/A,FORT WAYNE,IN,46808,ALLEN,N,41.0965569,-85.14589696
6869,592801,126,11,1,1,Regular,N,2605 MIDDLEFIELD RD,N/A,PALO ALTO,CA,94306,SANTA CLARA,N,37.43428426,-122.1301988
6871,595338,293,11,1,1,Regular,N,4520 BALFOUR RD,N/A,BRENTWOOD,CA,94513,CONTRA COSTA,N,37.92491608,-121.6954379
6872,314512,115,5,1,1,Regular,N,2930 N 67TH AVE,N/A,PHOENIX,AZ,85033,MARICOPA,N,33.48140859,-112.2038968
6873,1001318,175,6,2,1,Regular,N,1201 SW 1ST ST,N/A,MIAMI,FL,33135,MIAMI-DADE,Y,25.773099,-80.214899
6875,1150123,249,18,2,1,Regular,N,10790 ALPHARETTA HWY,N/A,ROSWELL,GA,30076,FULTON,N,34.04245589,-84.34206288
6876,4523468,215,24,2,1,Regular,N,1116 W LAMAR BLVD,N/A,ARLINGTON,TX,76012,TARRANT,N,32.76419668,-97.12245666
6877,4224349,207,23,3,1,Regular,N,4779 HIGHWAY 501,N/A,MYRTLE BEACH,SC,29579,HORRY,N,33.75747161,-78.96841076
6880,328244,205,5,1,1,Regular,N,2431 S HIGLEY RD,N/A,GILBERT,AZ,85295,MARICOPA,N,33.3065466,-111.7204906
6881,4422779,36,27,4,1,Regular,N,1201 GETWELL RD,N/A,MEMPHIS,TN,38111,SHELBY,N,35.098999,-89.931299
6882,4400711,111,27,4,1,Regular,Y,3177 S PERKINS RD,N/A,MEMPHIS,TN,38118,SHELBY,N,35.0619199,-89.90646207
6883,600901,204,26,1,1,Regular,N,12700 W 32ND AVE,N/A,WHEAT RIDGE,CO,80033,JEFFERSON,N,39.76129192,-105.1415305
6884,2816203,46,21,4,1,Regular,N,4000 S 70TH ST,N/A,LINCOLN,NE,68506,LANCASTER,N,40.77233513,-96.62415055
6885,5126861,268,12,4,1,Regular,N,300 STATE HIGHWAY 13,N/A,WISCONSIN DELLS,WI,53965,SAUK,N,43.624199,-89.787299
6886,1063281,227,3,2,1,Regular,N,7020 MASSACHUSETTS AVE,N/A,NEW PORT RICHEY,FL,34653,PASCO,N,28.2582195,-82.69851004
6887,1097903,109,28,2,1,Regular,N,27440 US HIGHWAY 27,N/A,LEESBURG,FL,34748,LAKE,N,28.74728765,-81.87609995
6888,3670646,305,29,3,1,Regular,N,5027 YOUNGSTOWN WARREN RD,N/A,NILES,OH,44446,TRUMBULL,N,41.21332276,-80.76237388
6889,3671167,140,13,3,1,Regular,Y,6270 SOM CENTER RD,N/A,SOLON,OH,44139,CUYAHOGA,Y,41.388899,-81.438499
6890,4930079,143,2,1,1,Regular,N,500 15TH AVE E,N/A,SEATTLE,WA,98112,KING,N,47.62356123,-122.3123689
6891,4523456,152,24,2,1,Regular,N,11403 E NORTHWEST HWY,N/A,DALLAS,TX,75218,DALLAS,N,32.865399,-96.681399
6892,4106919,154,8,3,1,Regular,N,591 METACOM AVE,N/A,BRISTOL,RI,2809,BRISTOL,N,41.694299,-71.264099
6894,3982003,172,29,3,1,Regular,N,2727 W CHELTENHAM AVE,N/A,WYNCOTE,PA,19095,MONTGOMERY,N,40.076078,-75.160664
6895,3988170,172,29,3,1,Regular,N,300 N 63RD ST,N/A,PHILADELPHIA,PA,19139,PHILADELPHIA,N,39.967199,-75.246099
6896,1150642,178,18,2,1,Regular,Y,9465 HIGHWAY 5,N/A,DOUGLASVILLE,GA,30135,DOUGLAS,N,33.72537327,-84.76264585
6897,1150135,225,18,2,1,Regular,N,5675 JONESBORO RD,N/A,LAKE CITY,GA,30260,CLAYTON,N,33.599399,-84.338999
6898,4227054,207,23,3,1,Regular,N,3701 N KINGS HWY,N/A,MYRTLE BEACH,SC,29577,HORRY,N,33.715545,-78.857172
